minuto,requisicoes,r200,r400,tempo
2020-09-03 17:11:30,456,380,70,9060
2020-09-03 17:12:30,78,44,30,1520
2020-09-03 17:13:30,56,12,40,1080
2020-09-03 17:14:30,489,234,222,9450
2020-09-03 17:15:30,456,269,132,8570
2020-09-03 17:16:30,78,45,33,1560
2020-09-03 17:17:30,453,440,12,9050
2020-09-03 17:18:29,123,98,12,2330
2020-09-03 17:19:29,87,60,27,1740
2020-09-03 17:20:29,453,343,62,8580
2020-09-03 17:21:29,88,12,2,1020
2020-09-03 17:22:29,322,224,34,5800
2020-09-03 17:23:29,87,44,12,1430
2020-09-03 17:24:29,345,340,12,6970
2020-09-03 17:25:29,435,320,115,8700
2020-09-03 17:26:29,153,100,50,3030
2020-09-03 17:27:29,321,320,1,6420
2020-09-03 17:28:29,343,343,0,6860
2020-09-03 17:29:29,88,80,8,1760
2020-09-03 17:30:29,634,555,32,12210
2020-09-03 17:31:29,45,40,5,900
2020-09-03 17:32:29,454,444,1,8990
2020-09-03 17:33:29,42,41,1,840
2020-09-03 17:34:29,88,80,8,1760
2020-09-03 17:35:29,78,65,13,1560
2020-09-03 17:36:29,578,478,100,11560
2020-09-03 17:37:29,123,100,23,2460
2020-09-03 17:38:29,88,78,10,1760
2020-09-03 17:39:29,456,400,56,9120
2020-09-03 17:40:29,78,70,8,1560
2020-09-03 17:41:29,56,55,1,1120
2020-09-03 17:42:29,99,90,9,1980
2020-09-03 17:43:29,456,444,12,9120
2020-09-03 17:44:28,6,0,6,120
2020-09-03 17:45:28,233,200,33,4660
2020-09-03 17:46:28,665,555,110,13300
2020-09-03 17:47:28,234,134,100,4680
2020-09-03 17:48:28,23,20,3,460
2020-09-03 17:49:28,232,180,52,4640
2020-09-03 17:50:28,87,50,37,1740
2020-09-03 17:51:28,656,640,15,13110
2020-09-03 17:52:28,345,300,45,6900
2020-09-03 17:53:28,665,643,5,13130
2020-09-03 17:54:28,675,665,10,13500
2020-09-03 17:55:28,65,64,1,1300
2020-09-03 17:56:28,676,673,3,13520
2020-09-03 17:57:28,127,120,7,2540
2020-09-03 17:58:28,234,123,99,4560
2020-09-03 17:59:28,54,30,12,960
2020-09-03 18:00:28,23,10,13,460
2020-09-03 18:01:28,345,280,55,6800
2020-09-03 18:02:28,67,44,12,1230
2020-09-03 18:03:28,45,33,12,900
2020-09-03 18:04:28,78,60,18,1560
2020-09-03 18:05:28,56,33,4,930
2020-09-03 18:06:28,456,326,128,9100
2020-09-03 18:07:28,78,33,32,1430
2020-09-03 18:08:28,345,222,111,6780
2020-09-03 18:09:28,344,300,44,6880
2020-09-03 18:10:27,365,281,64,7100
2020-09-03 18:11:27,456,380,70,9060
2020-09-03 18:12:27,78,44,30,1520
2020-09-03 18:13:27,56,12,40,1080
2020-09-03 18:14:27,489,234,222,9450
2020-09-03 18:15:27,456,269,132,8570
2020-09-03 18:16:27,78,45,33,1560
2020-09-03 18:17:27,453,440,12,9050
2020-09-03 18:18:27,123,98,12,2330
2020-09-03 18:19:27,87,60,27,1740
2020-09-03 18:20:27,453,343,62,8580
2020-09-03 18:21:27,88,12,2,1020
2020-09-03 18:22:27,322,224,34,5800
2020-09-03 18:23:27,87,44,12,1430
2020-09-03 18:24:27,345,340,12,6970
2020-09-03 18:25:27,435,320,115,8700
2020-09-03 18:26:27,153,100,50,3030
2020-09-03 18:27:27,321,320,1,6420
2020-09-03 18:28:27,343,343,0,6860
2020-09-03 18:29:27,88,80,8,1760
2020-09-03 18:30:27,634,555,32,12210
2020-09-03 18:31:27,45,40,5,900
2020-09-03 18:32:27,454,444,1,8990
2020-09-03 18:33:27,42,41,1,840
2020-09-03 18:34:27,88,80,8,1760
2020-09-03 18:35:27,78,65,13,1560
2020-09-03 18:36:26,578,478,100,11560
2020-09-03 18:37:26,123,100,23,2460
2020-09-03 18:38:26,88,78,10,1760
2020-09-03 18:39:26,456,400,56,9120
2020-09-03 18:40:26,78,70,8,1560
2020-09-03 18:41:26,56,55,1,1120
2020-09-03 18:42:26,99,90,9,1980
2020-09-03 18:43:26,456,444,12,9120
2020-09-03 18:44:26,6,0,6,120
2020-09-03 18:45:26,233,200,33,4660
2020-09-03 18:46:26,665,555,110,13300
2020-09-03 18:47:26,234,134,100,4680
2020-09-03 18:48:26,23,20,3,460
2020-09-03 18:49:26,232,180,52,4640
2020-09-03 18:50:26,87,50,37,1740
2020-09-03 18:51:26,656,640,15,13110
2020-09-03 18:52:26,345,300,45,6900
2020-09-03 18:53:26,665,643,5,13130
2020-09-03 18:54:26,675,665,10,13500
2020-09-03 18:55:26,65,64,1,1300
2020-09-03 18:56:26,676,673,3,13520
2020-09-03 18:57:26,127,120,7,2540
2020-09-03 18:58:26,234,123,99,4560
2020-09-03 18:59:26,54,30,12,960
2020-09-03 19:00:26,23,10,13,460
2020-09-03 19:01:26,345,280,55,6800
2020-09-03 19:02:25,67,44,12,1230
2020-09-03 19:03:25,45,33,12,900
2020-09-03 19:04:25,78,60,18,1560
2020-09-03 19:05:25,56,33,4,930
2020-09-03 19:06:25,456,326,128,9100
2020-09-03 19:07:25,78,33,32,1430
2020-09-03 19:08:25,345,222,111,6780
2020-09-03 19:09:25,344,300,44,6880
2020-09-03 19:10:25,365,281,64,7100
2020-09-03 19:11:25,456,380,70,9060
2020-09-03 19:12:25,78,44,30,1520
2020-09-03 19:13:25,56,12,40,1080
2020-09-03 19:14:25,489,234,222,9450
2020-09-03 19:15:25,456,269,132,8570
2020-09-03 19:16:25,78,45,33,1560
2020-09-03 19:17:25,453,440,12,9050
2020-09-03 19:18:25,123,98,12,2330
2020-09-03 19:19:25,87,60,27,1740
2020-09-03 19:20:25,453,343,62,8580
2020-09-03 19:21:25,88,12,2,1020
2020-09-03 19:22:25,322,224,34,5800
2020-09-03 19:23:25,87,44,12,1430
2020-09-03 19:24:25,345,340,12,6970
2020-09-03 19:25:25,435,320,115,8700
2020-09-03 19:26:25,153,100,50,3030
2020-09-03 19:27:25,321,320,1,6420
2020-09-03 19:28:24,343,343,0,6860
2020-09-03 19:29:24,88,80,8,1760
2020-09-03 19:30:24,634,555,32,12210
2020-09-03 19:31:24,45,40,5,900
2020-09-03 19:32:24,454,444,1,8990
2020-09-03 19:33:24,42,41,1,840
2020-09-03 19:34:24,88,80,8,1760
2020-09-03 19:35:24,78,65,13,1560
2020-09-03 19:36:24,578,478,100,11560
2020-09-03 19:37:24,123,100,23,2460
2020-09-03 19:38:24,88,78,10,1760
2020-09-03 19:39:24,456,400,56,9120
2020-09-03 19:40:24,78,70,8,1560
2020-09-03 19:41:24,56,55,1,1120
2020-09-03 19:42:24,99,90,9,1980
2020-09-03 19:43:24,456,444,12,9120
2020-09-03 19:44:24,6,0,6,120
2020-09-03 19:45:24,233,200,33,4660
2020-09-03 19:46:24,665,555,110,13300
2020-09-03 19:47:24,234,134,100,4680
2020-09-03 19:48:24,23,20,3,460
2020-09-03 19:49:24,232,180,52,4640
2020-09-03 19:50:24,87,50,37,1740
2020-09-03 19:51:24,656,640,15,13110
2020-09-03 19:52:24,345,300,45,6900
2020-09-03 19:53:24,665,643,5,13130
2020-09-03 19:54:23,675,665,10,13500
2020-09-03 19:55:23,65,64,1,1300
2020-09-03 19:56:23,676,673,3,13520
2020-09-03 19:57:23,127,120,7,2540
2020-09-03 19:58:23,234,123,99,4560
2020-09-03 19:59:23,54,30,12,960
2020-09-03 20:00:23,23,10,13,460
2020-09-03 20:01:23,345,280,55,6800
2020-09-03 20:02:23,67,44,12,1230
2020-09-03 20:03:23,45,33,12,900
2020-09-03 20:04:23,78,60,18,1560
2020-09-03 20:05:23,56,33,4,930
2020-09-03 20:06:23,456,326,128,9100
2020-09-03 20:07:23,78,33,32,1430
2020-09-03 20:08:23,345,222,111,6780
2020-09-03 20:09:23,344,300,44,6880
2020-09-03 20:10:23,365,281,64,7100
2020-09-03 20:11:23,456,380,70,9060
2020-09-03 20:12:23,78,44,30,1520
2020-09-03 20:13:23,56,12,40,1080
2020-09-03 20:14:23,489,234,222,9450
2020-09-03 20:15:23,456,269,132,8570
2020-09-03 20:16:23,78,45,33,1560
2020-09-03 20:17:23,453,440,12,9050
2020-09-03 20:18:23,123,98,12,2330
2020-09-03 20:19:23,87,60,27,1740
2020-09-03 20:20:22,453,343,62,8580
2020-09-03 20:21:22,88,12,2,1020
2020-09-03 20:22:22,322,224,34,5800
2020-09-03 20:23:22,87,44,12,1430
2020-09-03 20:24:22,345,340,12,6970
2020-09-03 20:25:22,435,320,115,8700
2020-09-03 20:26:22,153,100,50,3030
2020-09-03 20:27:22,321,320,1,6420
2020-09-03 20:28:22,343,343,0,6860
2020-09-03 20:29:22,88,80,8,1760
2020-09-03 20:30:22,634,555,32,12210
2020-09-03 20:31:22,45,40,5,900
2020-09-03 20:32:22,454,444,1,8990
2020-09-03 20:33:22,42,41,1,840
2020-09-03 20:34:22,88,80,8,1760
2020-09-03 20:35:22,78,65,13,1560
2020-09-03 20:36:22,578,478,100,11560
2020-09-03 20:37:22,123,100,23,2460
2020-09-03 20:38:22,88,78,10,1760
2020-09-03 20:39:22,456,400,56,9120
2020-09-03 20:40:22,78,70,8,1560
2020-09-03 20:41:22,56,55,1,1120
2020-09-03 20:42:22,99,90,9,1980
2020-09-03 20:43:22,456,444,12,9120
2020-09-03 20:44:22,6,0,6,120
2020-09-03 20:45:22,233,200,33,4660
2020-09-03 20:46:21,665,555,110,13300
2020-09-03 20:47:21,234,134,100,4680
2020-09-03 20:48:21,23,20,3,460
2020-09-03 20:49:21,232,180,52,4640
2020-09-03 20:50:21,87,50,37,1740
2020-09-03 20:51:21,656,640,15,13110
2020-09-03 20:52:21,345,300,45,6900
2020-09-03 20:53:21,665,643,5,13130
2020-09-03 20:54:21,675,665,10,13500
2020-09-03 20:55:21,65,64,1,1300
2020-09-03 20:56:21,676,673,3,13520
2020-09-03 20:57:21,127,120,7,2540
2020-09-03 20:58:21,234,123,99,4560
2020-09-03 20:59:21,54,30,12,960
2020-09-03 21:00:21,23,10,13,460
2020-09-03 21:01:21,345,280,55,6800
2020-09-03 21:02:21,67,44,12,1230
2020-09-03 21:03:21,45,33,12,900
2020-09-03 21:04:21,78,60,18,1560
2020-09-03 21:05:21,56,33,4,930
2020-09-03 21:06:21,456,326,128,9100
2020-09-03 21:07:21,78,33,32,1430
2020-09-03 21:08:21,345,222,111,6780
2020-09-03 21:09:21,344,300,44,6880
2020-09-03 21:10:21,365,281,64,7100
2020-09-03 21:11:21,456,380,70,9060
2020-09-03 21:12:20,78,44,30,1520
2020-09-03 21:13:20,56,12,40,1080
2020-09-03 21:14:20,489,234,222,9450
2020-09-03 21:15:20,456,269,132,8570
2020-09-03 21:16:20,78,45,33,1560
2020-09-03 21:17:20,453,440,12,9050
2020-09-03 21:18:20,123,98,12,2330
2020-09-03 21:19:20,87,60,27,1740
2020-09-03 21:20:20,453,343,62,8580
2020-09-03 21:21:20,88,12,2,1020
2020-09-03 21:22:20,322,224,34,5800
2020-09-03 21:23:20,87,44,12,1430
2020-09-03 21:24:20,345,340,12,6970
2020-09-03 21:25:20,435,320,115,8700
2020-09-03 21:26:20,153,100,50,3030
2020-09-03 21:27:20,321,320,1,6420
2020-09-03 21:28:20,343,343,0,6860
2020-09-03 21:29:20,88,80,8,1760
2020-09-03 21:30:20,634,555,32,12210
2020-09-03 21:31:20,45,40,5,900
2020-09-03 21:32:20,454,444,1,8990
2020-09-03 21:33:20,42,41,1,840
2020-09-03 21:34:20,88,80,8,1760
2020-09-03 21:35:20,78,65,13,1560
2020-09-03 21:36:20,578,478,100,11560
2020-09-03 21:37:20,123,100,23,2460
2020-09-03 21:38:19,88,78,10,1760
2020-09-03 21:39:19,456,400,56,9120
2020-09-03 21:40:19,78,70,8,1560
2020-09-03 21:41:19,56,55,1,1120
2020-09-03 21:42:19,99,90,9,1980
2020-09-03 21:43:19,456,444,12,9120
2020-09-03 21:44:19,6,0,6,120
2020-09-03 21:45:19,233,200,33,4660
2020-09-03 21:46:19,665,555,110,13300
2020-09-03 21:47:19,234,134,100,4680
2020-09-03 21:48:19,23,20,3,460
2020-09-03 21:49:19,232,180,52,4640
2020-09-03 21:50:19,87,50,37,1740
2020-09-03 21:51:19,656,640,15,13110
2020-09-03 21:52:19,345,300,45,6900
2020-09-03 21:53:19,665,643,5,13130
2020-09-03 21:54:19,675,665,10,13500
2020-09-03 21:55:19,65,64,1,1300
2020-09-03 21:56:19,676,673,3,13520
2020-09-03 21:57:19,127,120,7,2540
2020-09-03 21:58:19,234,123,99,4560
2020-09-03 21:59:19,54,30,12,960
2020-09-03 22:00:19,23,10,13,460
2020-09-03 22:01:19,345,280,55,6800
2020-09-03 22:02:19,67,44,12,1230
2020-09-03 22:03:19,45,33,12,900
2020-09-03 22:04:18,78,60,18,1560
2020-09-03 22:05:18,56,33,4,930
2020-09-03 22:06:18,456,326,128,9100
2020-09-03 22:07:18,78,33,32,1430
2020-09-03 22:08:18,345,222,111,6780
2020-09-03 22:09:18,344,300,44,6880
2020-09-03 22:10:18,365,281,64,7100
2020-09-03 22:11:18,456,380,70,9060
2020-09-03 22:12:18,78,44,30,1520
2020-09-03 22:13:18,56,12,40,1080
2020-09-03 22:14:18,489,234,222,9450
2020-09-03 22:15:18,456,269,132,8570
2020-09-03 22:16:18,78,45,33,1560
2020-09-03 22:17:18,453,440,12,9050
2020-09-03 22:18:18,123,98,12,2330
2020-09-03 22:19:18,87,60,27,1740
2020-09-03 22:20:18,453,343,62,8580
2020-09-03 22:21:18,88,12,2,1020
2020-09-03 22:22:18,322,224,34,5800
2020-09-03 22:23:18,87,44,12,1430
2020-09-03 22:24:18,345,340,12,6970
2020-09-03 22:25:18,435,320,115,8700
2020-09-03 22:26:18,153,100,50,3030
2020-09-03 22:27:18,321,320,1,6420
2020-09-03 22:28:18,343,343,0,6860
2020-09-03 22:29:18,88,80,8,1760
2020-09-03 22:30:17,634,555,32,12210
2020-09-03 22:31:17,45,40,5,900
2020-09-03 22:32:17,454,444,1,8990
2020-09-03 22:33:17,42,41,1,840
2020-09-03 22:34:17,88,80,8,1760
2020-09-03 22:35:17,78,65,13,1560
2020-09-03 22:36:17,578,478,100,11560
2020-09-03 22:37:17,123,100,23,2460
2020-09-03 22:38:17,88,78,10,1760
2020-09-03 22:39:17,456,400,56,9120
2020-09-03 22:40:17,78,70,8,1560
2020-09-03 22:41:17,56,55,1,1120
2020-09-03 22:42:17,99,90,9,1980
2020-09-03 22:43:17,456,444,12,9120
2020-09-03 22:44:17,6,0,6,120
2020-09-03 22:45:17,233,200,33,4660
2020-09-03 22:46:17,665,555,110,13300
2020-09-03 22:47:17,234,134,100,4680
2020-09-03 22:48:17,23,20,3,460
2020-09-03 22:49:17,232,180,52,4640
2020-09-03 22:50:17,87,50,37,1740
2020-09-03 22:51:17,656,640,15,13110
2020-09-03 22:52:17,345,300,45,6900
2020-09-03 22:53:17,665,643,5,13130
2020-09-03 22:54:17,675,665,10,13500
2020-09-03 22:55:17,65,64,1,1300
2020-09-03 22:56:16,676,673,3,13520
2020-09-03 22:57:16,127,120,7,2540
2020-09-03 22:58:16,234,123,99,4560
2020-09-03 22:59:16,54,30,12,960
2020-09-03 23:00:16,23,10,13,460
2020-09-03 23:01:16,345,280,55,6800
2020-09-03 23:02:16,67,44,12,1230
2020-09-03 23:03:16,45,33,12,900
2020-09-03 23:04:16,78,60,18,1560
2020-09-03 23:05:16,56,33,4,930
2020-09-03 23:06:16,456,326,128,9100
2020-09-03 23:07:16,78,33,32,1430
2020-09-03 23:08:16,345,222,111,6780
2020-09-03 23:09:16,344,300,44,6880
2020-09-03 23:10:16,365,281,64,7100
2020-09-03 23:11:16,456,380,70,9060
2020-09-03 23:12:16,78,44,30,1520
2020-09-03 23:13:16,56,12,40,1080
2020-09-03 23:14:16,489,234,222,9450
2020-09-03 23:15:16,456,269,132,8570
2020-09-03 23:16:16,78,45,33,1560
2020-09-03 23:17:16,453,440,12,9050
2020-09-03 23:18:16,123,98,12,2330
2020-09-03 23:19:16,87,60,27,1740
2020-09-03 23:20:16,453,343,62,8580
2020-09-03 23:21:16,88,12,2,1020
2020-09-03 23:22:15,322,224,34,5800
2020-09-03 23:23:15,87,44,12,1430
2020-09-03 23:24:15,345,340,12,6970
2020-09-03 23:25:15,435,320,115,8700
2020-09-03 23:26:15,153,100,50,3030
2020-09-03 23:27:15,321,320,1,6420
2020-09-03 23:28:15,343,343,0,6860
2020-09-03 23:29:15,88,80,8,1760
2020-09-03 23:30:15,634,555,32,12210
2020-09-03 23:31:15,45,40,5,900
2020-09-03 23:32:15,454,444,1,8990
2020-09-03 23:33:15,42,41,1,840
2020-09-03 23:34:15,88,80,8,1760
2020-09-03 23:35:15,78,65,13,1560
2020-09-03 23:36:15,578,478,100,11560
2020-09-03 23:37:15,123,100,23,2460
2020-09-03 23:38:15,88,78,10,1760
2020-09-03 23:39:15,456,400,56,9120
2020-09-03 23:40:15,78,70,8,1560
2020-09-03 23:41:15,56,55,1,1120
2020-09-03 23:42:15,99,90,9,1980
2020-09-03 23:43:15,456,444,12,9120
2020-09-03 23:44:15,6,0,6,120
2020-09-03 23:45:15,233,200,33,4660
2020-09-03 23:46:15,665,555,110,13300
2020-09-03 23:47:15,234,134,100,4680
2020-09-03 23:48:14,23,20,3,460
2020-09-03 23:49:14,232,180,52,4640
2020-09-03 23:50:14,87,50,37,1740
2020-09-03 23:51:14,656,640,15,13110
2020-09-03 23:52:14,345,300,45,6900
2020-09-03 23:53:14,665,643,5,13130
2020-09-03 23:54:14,675,665,10,13500
2020-09-03 23:55:14,65,64,1,1300
2020-09-03 23:56:14,676,673,3,13520
2020-09-03 23:57:14,127,120,7,2540
2020-09-03 23:58:14,234,123,99,4560
2020-09-03 23:59:14,54,30,12,960
2020-09-04 00:00:14,23,10,13,460
2020-09-04 00:01:14,345,280,55,6800
2020-09-04 00:02:14,67,44,12,1230
2020-09-04 00:03:14,45,33,12,900
2020-09-04 00:04:14,78,60,18,1560
2020-09-04 00:05:14,56,33,4,930
2020-09-04 00:06:14,456,326,128,9100
2020-09-04 00:07:14,78,33,32,1430
2020-09-04 00:08:14,345,222,111,6780
2020-09-04 00:09:14,344,300,44,6880
2020-09-04 00:10:14,365,281,64,7100
2020-09-04 00:11:14,456,380,70,9060
2020-09-04 00:12:14,78,44,30,1520
2020-09-04 00:13:14,56,12,40,1080
2020-09-04 00:14:13,489,234,222,9450
2020-09-04 00:15:13,456,269,132,8570
2020-09-04 00:16:13,78,45,33,1560
2020-09-04 00:17:13,453,440,12,9050
2020-09-04 00:18:13,123,98,12,2330
2020-09-04 00:19:13,87,60,27,1740
2020-09-04 00:20:13,453,343,62,8580
2020-09-04 00:21:13,88,12,2,1020
2020-09-04 00:22:13,322,224,34,5800
2020-09-04 00:23:13,87,44,12,1430
2020-09-04 00:24:13,345,340,12,6970
2020-09-04 00:25:13,435,320,115,8700
2020-09-04 00:26:13,153,100,50,3030
2020-09-04 00:27:13,321,320,1,6420
2020-09-04 00:28:13,343,343,0,6860
2020-09-04 00:29:13,88,80,8,1760
2020-09-04 00:30:13,634,555,32,12210
2020-09-04 00:31:13,45,40,5,900
2020-09-04 00:32:13,454,444,1,8990
2020-09-04 00:33:13,42,41,1,840
2020-09-04 00:34:13,88,80,8,1760
2020-09-04 00:35:13,78,65,13,1560
2020-09-04 00:36:13,578,478,100,11560
2020-09-04 00:37:13,123,100,23,2460
2020-09-04 00:38:13,88,78,10,1760
2020-09-04 00:39:13,456,400,56,9120
2020-09-04 00:40:12,78,70,8,1560
2020-09-04 00:41:12,56,55,1,1120
2020-09-04 00:42:12,99,90,9,1980
2020-09-04 00:43:12,456,444,12,9120
2020-09-04 00:44:12,6,0,6,120
2020-09-04 00:45:12,233,200,33,4660
2020-09-04 00:46:12,665,555,110,13300
2020-09-04 00:47:12,234,134,100,4680
2020-09-04 00:48:12,23,20,3,460
2020-09-04 00:49:12,232,180,52,4640
2020-09-04 00:50:12,87,50,37,1740
2020-09-04 00:51:12,656,640,15,13110
2020-09-04 00:52:12,345,300,45,6900
2020-09-04 00:53:12,665,643,5,13130
2020-09-04 00:54:12,675,665,10,13500
2020-09-04 00:55:12,65,64,1,1300
2020-09-04 00:56:12,676,673,3,13520
2020-09-04 00:57:12,127,120,7,2540
2020-09-04 00:58:12,234,123,99,4560
2020-09-04 00:59:12,54,30,12,960
2020-09-04 01:00:12,23,10,13,460
2020-09-04 01:01:12,345,280,55,6800
2020-09-04 01:02:12,67,44,12,1230
2020-09-04 01:03:12,45,33,12,900
2020-09-04 01:04:12,78,60,18,1560
2020-09-04 01:05:12,56,33,4,930
2020-09-04 01:06:12,456,326,128,9100
2020-09-04 01:07:11,78,33,32,1430
2020-09-04 01:08:11,345,222,111,6780
2020-09-04 01:09:11,344,300,44,6880
2020-09-04 01:10:11,365,281,64,7100
2020-09-04 01:11:11,456,380,70,9060
2020-09-04 01:12:11,78,44,30,1520
2020-09-04 01:13:11,56,12,40,1080
2020-09-04 01:14:11,489,234,222,9450
2020-09-04 01:15:11,456,269,132,8570
2020-09-04 01:16:11,78,45,33,1560
2020-09-04 01:17:11,453,440,12,9050
2020-09-04 01:18:11,123,98,12,2330
2020-09-04 01:19:11,87,60,27,1740
2020-09-04 01:20:11,453,343,62,8580
2020-09-04 01:21:11,88,12,2,1020
2020-09-04 01:22:11,322,224,34,5800
2020-09-04 01:23:11,87,44,12,1430
2020-09-04 01:24:11,345,340,12,6970
2020-09-04 01:25:11,435,320,115,8700
2020-09-04 01:26:11,153,100,50,3030
2020-09-04 01:27:11,321,320,1,6420
2020-09-04 01:28:11,343,343,0,6860
2020-09-04 01:29:11,88,80,8,1760
2020-09-04 01:30:11,634,555,32,12210
2020-09-04 01:31:11,45,40,5,900
2020-09-04 01:32:11,454,444,1,8990
2020-09-04 01:33:10,42,41,1,840
2020-09-04 01:34:10,88,80,8,1760
2020-09-04 01:35:10,78,65,13,1560
2020-09-04 01:36:10,578,478,100,11560
2020-09-04 01:37:10,123,100,23,2460
2020-09-04 01:38:10,88,78,10,1760
2020-09-04 01:39:10,456,400,56,9120
2020-09-04 01:40:10,78,70,8,1560
2020-09-04 01:41:10,56,55,1,1120
2020-09-04 01:42:10,99,90,9,1980
2020-09-04 01:43:10,456,444,12,9120
2020-09-04 01:44:10,6,0,6,120
2020-09-04 01:45:10,233,200,33,4660
2020-09-04 01:46:10,665,555,110,13300
2020-09-04 01:47:10,234,134,100,4680
2020-09-04 01:48:10,23,20,3,460
2020-09-04 01:49:10,232,180,52,4640
2020-09-04 01:50:10,87,50,37,1740
2020-09-04 01:51:10,656,640,15,13110
2020-09-04 01:52:10,345,300,45,6900
2020-09-04 01:53:10,665,643,5,13130
2020-09-04 01:54:10,675,665,10,13500
2020-09-04 01:55:10,65,64,1,1300
2020-09-04 01:56:10,676,673,3,13520
2020-09-04 01:57:10,127,120,7,2540
2020-09-04 01:58:10,234,123,99,4560
2020-09-04 01:59:09,54,30,12,960
2020-09-04 02:00:09,23,10,13,460
2020-09-04 02:01:09,345,280,55,6800
2020-09-04 02:02:09,67,44,12,1230
2020-09-04 02:03:09,45,33,12,900
2020-09-04 02:04:09,78,60,18,1560
2020-09-04 02:05:09,56,33,4,930
2020-09-04 02:06:09,456,326,128,9100
2020-09-04 02:07:09,78,33,32,1430
2020-09-04 02:08:09,345,222,111,6780
2020-09-04 02:09:09,344,300,44,6880
2020-09-04 02:10:09,365,281,64,7100
2020-09-04 02:11:09,456,380,70,9060
2020-09-04 02:12:09,78,44,30,1520
2020-09-04 02:13:09,56,12,40,1080
2020-09-04 02:14:09,489,234,222,9450
2020-09-04 02:15:09,456,269,132,8570
2020-09-04 02:16:09,78,45,33,1560
2020-09-04 02:17:09,453,440,12,9050
2020-09-04 02:18:09,123,98,12,2330
2020-09-04 02:19:09,87,60,27,1740
2020-09-04 02:20:09,453,343,62,8580
2020-09-04 02:21:09,88,12,2,1020
2020-09-04 02:22:09,322,224,34,5800
2020-09-04 02:23:09,87,44,12,1430
2020-09-04 02:24:09,345,340,12,6970
2020-09-04 02:25:08,435,320,115,8700
2020-09-04 02:26:08,153,100,50,3030
2020-09-04 02:27:08,321,320,1,6420
2020-09-04 02:28:08,343,343,0,6860
2020-09-04 02:29:08,88,80,8,1760
2020-09-04 02:30:08,634,555,32,12210
2020-09-04 02:31:08,45,40,5,900
2020-09-04 02:32:08,454,444,1,8990
2020-09-04 02:33:08,42,41,1,840
2020-09-04 02:34:08,88,80,8,1760
2020-09-04 02:35:08,78,65,13,1560
2020-09-04 02:36:08,578,478,100,11560
2020-09-04 02:37:08,123,100,23,2460
2020-09-04 02:38:08,88,78,10,1760
2020-09-04 02:39:08,456,400,56,9120
2020-09-04 02:40:08,78,70,8,1560
2020-09-04 02:41:08,56,55,1,1120
2020-09-04 02:42:08,99,90,9,1980
2020-09-04 02:43:08,456,444,12,9120
2020-09-04 02:44:08,6,0,6,120
2020-09-04 02:45:08,233,200,33,4660
2020-09-04 02:46:08,665,555,110,13300
2020-09-04 02:47:08,234,134,100,4680
2020-09-04 02:48:08,23,20,3,460
2020-09-04 02:49:08,232,180,52,4640
2020-09-04 02:50:08,87,50,37,1740
2020-09-04 02:51:07,656,640,15,13110
2020-09-04 02:52:07,345,300,45,6900
2020-09-04 02:53:07,665,643,5,13130
2020-09-04 02:54:07,675,665,10,13500
2020-09-04 02:55:07,65,64,1,1300
2020-09-04 02:56:07,676,673,3,13520
2020-09-04 02:57:07,127,120,7,2540
2020-09-04 02:58:07,234,123,99,4560
2020-09-04 02:59:07,54,30,12,960
2020-09-04 03:00:07,23,10,13,460
2020-09-04 03:01:07,345,280,55,6800
2020-09-04 03:02:07,67,44,12,1230
2020-09-04 03:03:07,45,33,12,900
2020-09-04 03:04:07,78,60,18,1560
2020-09-04 03:05:07,56,33,4,930
2020-09-04 03:06:07,456,326,128,9100
2020-09-04 03:07:07,78,33,32,1430
2020-09-04 03:08:07,345,222,111,6780
2020-09-04 03:09:07,344,300,44,6880
2020-09-04 03:10:07,365,281,64,7100
2020-09-04 03:11:07,456,380,70,9060
2020-09-04 03:12:07,78,44,30,1520
2020-09-04 03:13:07,56,12,40,1080
2020-09-04 03:14:07,489,234,222,9450
2020-09-04 03:15:07,456,269,132,8570
2020-09-04 03:16:07,78,45,33,1560
2020-09-04 03:17:06,453,440,12,9050
2020-09-04 03:18:06,123,98,12,2330
2020-09-04 03:19:06,87,60,27,1740
2020-09-04 03:20:06,453,343,62,8580
2020-09-04 03:21:06,88,12,2,1020
2020-09-04 03:22:06,322,224,34,5800
2020-09-04 03:23:06,87,44,12,1430
2020-09-04 03:24:06,345,340,12,6970
2020-09-04 03:25:06,435,320,115,8700
2020-09-04 03:26:06,153,100,50,3030
2020-09-04 03:27:06,321,320,1,6420
2020-09-04 03:28:06,343,343,0,6860
2020-09-04 03:29:06,88,80,8,1760
2020-09-04 03:30:06,634,555,32,12210
2020-09-04 03:31:06,45,40,5,900
2020-09-04 03:32:06,454,444,1,8990
2020-09-04 03:33:06,42,41,1,840
2020-09-04 03:34:06,88,80,8,1760
2020-09-04 03:35:06,78,65,13,1560
2020-09-04 03:36:06,578,478,100,11560
2020-09-04 03:37:06,123,100,23,2460
2020-09-04 03:38:06,88,78,10,1760
2020-09-04 03:39:06,456,400,56,9120
2020-09-04 03:40:06,78,70,8,1560
2020-09-04 03:41:06,56,55,1,1120
2020-09-04 03:42:06,99,90,9,1980
2020-09-04 03:43:05,456,444,12,9120
2020-09-04 03:44:05,6,0,6,120
2020-09-04 03:45:05,233,200,33,4660
2020-09-04 03:46:05,665,555,110,13300
2020-09-04 03:47:05,234,134,100,4680
2020-09-04 03:48:05,23,20,3,460
2020-09-04 03:49:05,232,180,52,4640
